center_hz,width_hz,sample_pos,level_db,time_sec
0.0,2285156.25,58261504,-72.1328125,5.8261504
-2441.375,2299804.75,58269696,-73.2451171875,5.8269696
-2441.4375,2290039.0,58277888,-73.21712493896484,5.8277888
-2441.375,2299804.75,58286080,-73.2572250366211,5.828608
-4882.8125,2294922.0,58294272,-71.16725158691406,5.8294272
4882.8125,2294922.0,58302464,-73.11480712890625,5.8302464
-2441.4375,2290039.0,58310656,-72.77442169189453,5.8310656
-7324.25,2290039.0,58318848,-72.20116424560547,5.8318848
-2441.4375,2290039.0,58335232,-73.3251953125,5.8335232
0.0,2294922.0,58343424,-75.14228057861328,5.8343424
4882.8125,2294922.0,58351616,-71.91073608398438,5.8351616
2441.375,2299804.75,58359808,-73.36157989501953,5.8359808
-4882.8125,2294922.0,58368000,-73.06256866455078,5.8368
-2441.4375,2290039.0,58376192,-73.1148910522461,5.8376192
2441.4375,2280273.5,58384384,-72.79244232177734,5.8384384
0.0,2294922.0,58392576,-71.39049530029297,5.8392576
2441.4375,2290039.0,58400768,-73.10868835449219,5.8400768
2441.375,2299804.75,58408960,-72.30445861816406,5.840896
4882.8125,2294922.0,58417152,-71.81427764892578,5.8417152
-9765.625,2294921.75,58425344,-73.27083587646484,5.8425344
0.0,2285156.25,58433536,-73.10504913330078,5.8433536
-4882.8125,2294922.0,58441728,-73.11952209472656,5.8441728
2441.375,2309570.25,58449920,-73.4217529296875,5.844992
0.0,2294922.0,58458112,-73.17365264892578,5.8458112
-7324.25,2290039.0,58466304,-73.01492309570312,5.8466304
-4882.75,2304687.5,58474496,-72.42565155029297,5.8474496
-4882.875,2285156.25,58482688,-71.57810974121094,5.8482688
-2441.4375,2290039.0,58490880,-73.11624145507812,5.849088
0.0,2294922.0,58499072,-71.9956283569336,5.8499072
-2441.4375,2290039.0,58507264,-72.09510803222656,5.8507264
0.0,2294922.0,58515456,-73.22467041015625,5.8515456
-4882.8125,2294922.0,58523648,-73.1829605102539,5.8523648
-9765.625,2285156.25,58531840,-73.13301086425781,5.853184
-7324.25,2280273.5,58540032,-72.71947479248047,5.8540032
2441.4375,2280273.5,58548224,-73.6511459350586,5.8548224
-2441.375,2299804.75,58556416,-73.12651062011719,5.8556416
-7324.25,2290039.0,58564608,-72.09308624267578,5.8564608
-4882.8125,2294922.0,58572800,-72.09523010253906,5.85728
0.0,2304687.5,58580992,-73.19957733154297,5.8580992
-7324.25,2290039.0,58589184,-73.21832275390625,5.8589184
0.0,2294922.0,58597376,-71.25334930419922,5.8597376
-4882.8125,2294922.0,58605568,-73.29605865478516,5.8605568
-2441.4375,2290039.0,58613760,-76.9972152709961,5.861376
-4882.8125,2294922.0,58630144,-72.5369644165039,5.8630144
